143.04,+05.00,147.1089,18.5539
143.04,-05.00,143.7284,9.1064
143.44,+35.00,161.5507,46.0820
143.44,-35.00,134.2336,-19.3999
143.59,+40.00,165.3268,50.4071
143.59,-40.00,132.5012,-24.1358
143.66,+20.00,153.6591,32.3625
143.66,-20.00,139.4838,-5.2971
143.83,+55.00,181.8913,62.3992
143.83,-55.00,126.0408,-38.0914
143.97,+80.00,244.7698,70.7647
143.97,-80.00,106.1340,-59.6453
144.00,+85.00,258.5863,69.1263
144.00,-85.00,99.0384,-63.3308
144.34,+30.00,159.4088,41.2678
144.34,-30.00,136.7401,-14.9457
144.89,+75.00,229.4711,70.9851
144.89,-75.00,112.1234,-55.7923
144.96,+45.00,171.0436,54.1215
144.96,-45.00,131.5248,-29.1603
145.00,+00.00,147.2822,13.1885
146.19,+70.00,215.0262,69.6941
146.19,-70.00,117.3933,-51.8549
146.20,+25.00,158.6426,36.0369
146.20,-25.00,140.0546,-10.7884
147.24,+10.00,153.1134,21.7966
147.24,-10.00,146.0260,3.0194
147.53,+15.00,155.4131,26.3436
147.53,-15.00,144.6163,-1.7862
147.79,+50.00,178.9887,57.0457
147.79,-50.00,131.3028,-34.5106
147.89,+65.00,203.3308,67.0557
147.89,-65.00,122.2822,-47.9156
148.06,+05.00,152.0368,16.8328
148.06,-05.00,148.4957,7.4495
148.98,+20.00,159.0593,30.4241
148.98,-20.00,144.2258,-6.9612
149.54,+35.00,167.7915,43.7412
149.54,-35.00,139.2197,-21.1671
150.00,+00.00,152.0895,11.4720
150.00,+60.00,194.8875,63.3812
150.00,-60.00,127.0370,-44.0367
150.11,+30.00,165.2943,39.0800
150.11,-30.00,141.6127,-16.6830
150.12,+40.00,171.9084,47.8629
150.12,-40.00,137.6337,-25.9732
151.71,+25.00,164.1944,33.9575
151.71,-25.00,144.8410,-12.5277
152.03,+45.00,177.8887,51.3234
152.03,-45.00,136.8429,-31.1199
152.31,+10.00,158.0902,19.9579
152.31,-10.00,150.7245,1.3002
152.55,+55.00,189.2906,58.9509
152.55,-55.00,131.8441,-40.2699
152.70,+15.00,160.5294,24.4354
152.70,-15.00,149.3142,-3.5120
